lat,lon,l2,l3,l4,l5,l6
37.760500072604103,-122.41484513921399,1,0,1,0,0
37.763633770298497,-122.41623039254299,1,0,1,0,0
37.798486774751503,-122.446640402477,0,1,0,1,1
37.791494305190604,-122.42087463241501,0,1,0,1,1
37.763633770303102,-122.416230392551,1,0,1,0,0
37.775420706711003,-122.40340479147899,0,1,0,4,5
37.760500072599498,-122.41484513920601,1,0,1,0,0
37.787610939464798,-122.41420144235001,0,1,0,1,1
37.787037204368502,-122.41827417166,0,1,0,1,1
37.788488152090601,-122.421949487554,0,1,0,1,1
37.761147764760103,-122.41716989474899,1,0,1,0,0
37.759620425995294,-122.415783592856,1,0,1,0,0
37.787965256979703,-122.418467747931,0,1,0,1,1
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.765448018026596,-122.413107622693,1,0,1,0,0
37.787965256979703,-122.418467747931,0,1,0,1,1
37.787037204368502,-122.41827417166,0,1,0,1,1
37.792173328452797,-122.42269562936501,0,1,0,1,1
37.784449661279105,-122.41607528505101,0,1,0,1,1
37.763633770303102,-122.416230392551,1,0,1,0,0
37.762034786651896,-122.416078423909,1,0,1,0,0
37.791494305190604,-122.42087463241501,0,1,0,1,1
37.766040610778603,-122.41653546307501,1,0,1,0,0
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.762099002068098,-122.415000536786,1,0,1,0,0
37.784394449206793,-122.416916142188,0,1,0,1,1
37.758011829512299,-122.41577026403999,1,0,1,0,0
37.763633770303102,-122.416230392551,1,0,1,0,0
37.787955552272599,-122.422752178861,0,1,0,1,1
37.759488455703604,-122.41797095509099,1,0,1,0,0
37.7620347866564,-122.41607842391599,1,0,1,0,0
37.762034786651896,-122.416078423909,1,0,1,0,0
37.770630591077598,-122.41248326348,1,0,1,0,0
37.765249115442799,-122.416389710291,1,0,1,0,0
37.760500072599498,-122.41484513920601,1,0,1,0,0
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.798486774751503,-122.446640402477,0,1,0,1,1
37.788734576352702,-122.40688650360599,0,1,0,4,5
37.786826208215601,-122.41993011161101,0,1,0,1,1
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.783099824459207,-122.419183096362,0,1,0,1,1
37.7586968166489,-122.41796448376002,1,0,1,0,0
37.784930026286901,-122.416099193953,0,1,0,1,1
37.763633770303102,-122.416230392551,1,0,1,0,0
37.7586968166489,-122.41796448376002,1,0,1,0,0
37.763495437314404,-122.418486296575,1,0,1,0,0
37.790577071030796,-122.42069168079901,0,1,0,1,1
37.7586968166489,-122.41796448376002,1,0,1,0,0
37.787805224033399,-122.419295456225,0,1,0,1,1
37.7586968166489,-122.41796448376002,1,0,1,0,0
37.787037204368502,-122.41827417166,0,1,0,1,1
37.779737633899103,-122.407163046954,0,1,0,4,5
37.790369068882001,-122.422330464198,0,1,0,1,1
37.759554412523606,-122.41687869132299,1,0,1,0,0
37.784449661279105,-122.41607528505101,0,1,0,1,1
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.763633770298497,-122.41623039254299,1,0,1,0,0
37.785375084614699,-122.41626183684099,0,1,0,1,1
37.7847098968616,-122.4178091031,0,1,0,1,1
37.7889098399421,-122.418658294829,0,1,0,1,1
37.788698951141797,-122.420307355728,0,1,0,1,1
37.786100745164497,-122.418090766692,0,1,0,1,1
37.7586968166489,-122.41796448376002,1,0,1,0,0
37.790788021445103,-122.41903911933001,0,1,0,1,1
37.762099002068098,-122.415000536786,1,0,1,0,0
37.788488152090601,-122.421949487554,0,1,0,1,1
37.763633770298497,-122.41623039254299,1,0,1,0,0
37.758742463907105,-122.416320644866,1,0,1,0,0
37.790577071053704,-122.420691680792,0,1,0,1,1
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.772694823686102,-122.42218826142599,1,0,1,0,0
37.790309488892397,-122.419009629014,0,1,0,1,1
37.784394449206793,-122.416916142188,0,1,0,1,1
37.744151045493105,-122.413282269189,1,0,1,0,3
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.787486157204206,-122.418368839172,0,1,0,1,1
37.765249115442799,-122.416389710291,1,0,1,0,0
37.765249115442799,-122.416389710291,1,0,1,0,0
37.787037204368502,-122.41827417166,0,1,0,1,1
37.784449661279105,-122.41607528505101,0,1,0,1,1
37.788222542426297,-122.420211964949,0,1,0,1,1
37.763633770303102,-122.416230392551,1,0,1,0,0
37.797037043523297,-122.408428562526,0,1,0,4,5
37.785167087528798,-122.41790397757099,0,1,0,1,1
37.765249115442799,-122.416389710291,1,0,1,0,0
37.787245037814998,-122.41664237000499,0,1,0,1,1
37.763495437314404,-122.418486296575,1,0,1,0,0
37.790577071053704,-122.420691680792,0,1,0,1,1
37.763633770303102,-122.416230392551,1,0,1,0,0
37.763697930888299,-122.415155941054,1,0,1,0,0
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.7638222259421,-122.41359169556101,1,0,1,0,0
37.761967421810205,-122.41718044863501,1,0,1,0,0
37.7586968166489,-122.41796448376002,1,0,1,0,0
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.757167781718799,-122.41672098200399,1,0,1,0,0
37.755655964894096,-122.41602519137501,1,0,1,0,0
37.757100579642795,-122.41781255878701,1,0,1,0,0
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.763633770298497,-122.41623039254299,1,0,1,0,0
37.761902961306795,-122.41827216643,1,0,1,0,0
37.787965256956795,-122.41846774793801,0,1,0,1,1
37.763633770303102,-122.416230392551,1,0,1,0,0
37.760989908914205,-122.412056242405,1,0,1,0,0
37.762099002068098,-122.415000536786,1,0,1,0,0
37.765316135639601,-122.41530838882299,1,0,1,0,0
37.7638222259421,-122.41359169556101,1,0,1,0,0
37.788698951141797,-122.420307355728,0,1,0,1,1
37.760301234039702,-122.41812008648998,1,0,1,0,0
37.787965256956795,-122.41846774793801,0,1,0,1,1
37.784449661279105,-122.41607528505101,0,1,0,1,1
37.763633770298497,-122.41623039254299,1,0,1,0,0
37.785375084637607,-122.416261836834,0,1,0,1,1
37.800847161398799,-122.424621298288,0,1,0,1,1
37.765249115438301,-122.416389710283,1,0,1,0,0
37.762099002068098,-122.415000536786,1,0,1,0,0
37.759488455703604,-122.41797095509099,1,0,1,0,0
37.759480132576897,-122.41810892585899,1,0,1,0,0
37.7586968166489,-122.41796448376002,1,0,1,0,0
37.761700978173401,-122.411090794581,1,0,1,0,0
37.759612316868498,-122.415921585459,1,0,1,0,0
37.786826208215601,-122.41993011161101,0,1,0,1,1
37.784236287788701,-122.417710344726,0,1,0,1,1
37.788698951164704,-122.42030735572099,0,1,0,1,1
37.765249115442799,-122.416389710291,1,0,1,0,0
37.761967421810205,-122.41718044863501,1,0,1,0,0
37.764283709503601,-122.41854994019501,1,0,1,0,0
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.763633770303102,-122.416230392551,1,0,1,0,0
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.787549009511501,-122.42176250179199,0,1,0,1,1
37.762034786651896,-122.416078423909,1,0,1,0,0
37.787037204368502,-122.41827417166,0,1,0,1,1
37.763571895593898,-122.41733258259799,1,0,1,0,0
37.7889098399421,-122.418658294829,0,1,0,1,1
37.763633770303102,-122.416230392551,1,0,1,0,0
37.786308688580398,-122.416452065595,0,1,0,1,1
37.765316135639601,-122.41530838882299,1,0,1,0,0
37.763457193020599,-122.419977853021,1,0,1,0,0
37.784449661279105,-122.41607528505101,0,1,0,1,1
37.755568796919,-122.41656901603599,1,0,1,0,0
37.763633770298497,-122.41623039254299,1,0,1,0,0
37.760500072599498,-122.41484513920601,1,0,1,0,0
37.791494305190604,-122.42087463241501,0,1,0,1,1
37.790045901716795,-122.41720963943001,0,1,0,1,1
37.7642753857061,-122.418687919804,1,0,1,0,0
37.785375084637607,-122.416261836834,0,1,0,1,1
37.758011829512299,-122.41577026403999,1,0,1,0,0
37.790577071053704,-122.420691680792,0,1,0,1,1
37.787965256979703,-122.418467747931,0,1,0,1,1
37.763633770298497,-122.41623039254299,1,0,1,0,0
37.784028045203208,-122.419366294797,0,1,0,1,1
37.787037204368502,-122.41827417166,0,1,0,1,1
37.789618819254997,-122.42049728879,0,1,0,1,1
37.762099002068098,-122.415000536786,1,0,1,0,0
37.785375084637607,-122.416261836834,0,1,0,1,1
37.743221553284002,-122.473030391671,1,2,3,3,2
37.761090124073796,-122.41812426233101,1,0,1,0,0
37.761902961302205,-122.418272166422,1,0,1,0,0
37.789777416075601,-122.41969481369699,0,1,0,1,1
37.763495437318895,-122.41848629658199,1,0,1,0,0
37.763495437314404,-122.418486296575,1,0,1,0,0
37.763633770298497,-122.41623039254299,1,0,1,0,0
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.755568796919,-122.41656901603599,1,0,1,0,0
37.762758340818202,-122.41718521041901,1,0,1,0,0
37.787486157204206,-122.418368839172,0,1,0,1,1
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.781506366642901,-122.40793286820299,0,1,0,4,5
37.760301234044299,-122.41812008649799,1,0,1,0,0
37.787037204345602,-122.41827417166701,0,1,0,1,1
37.792384081381201,-122.42105687820299,0,1,0,1,1
37.7638222259421,-122.41359169556101,1,0,1,0,0
37.790788021445103,-122.41903911933001,0,1,0,1,1
37.760234075360501,-122.41920824950701,1,0,1,0,0
37.785167087551706,-122.41790397756399,0,1,0,1,1
37.787486157204206,-122.418368839172,0,1,0,1,1
37.787486157204206,-122.418368839172,0,1,0,1,1
37.787965256979703,-122.418467747931,0,1,0,1,1
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.763633770298497,-122.41623039254299,1,0,1,0,0
37.742055690644499,-122.47662697673799,1,2,3,3,2
37.799202807361496,-122.44014863778401,0,1,0,1,1
37.787037204345602,-122.41827417166701,0,1,0,1,1
37.760301234044299,-122.41812008649799,1,0,1,0,0
37.763633770303102,-122.416230392551,1,0,1,0,0
37.765222395569403,-122.39433313412201,1,0,1,0,0
37.787037204368502,-122.41827417166,0,1,0,1,1
37.7638222259421,-122.41359169556101,1,0,1,0,0
37.790735381704394,-122.41988857815399,0,1,0,1,1
37.792173328452797,-122.42269562936501,0,1,0,1,1
37.786516726522301,-122.41901675525401,0,1,0,1,1
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.760500072599498,-122.41484513920601,1,0,1,0,0
37.789920001484106,-122.422062730264,0,1,0,1,1
37.7586968166489,-122.41796448376002,1,0,1,0,0
37.763571895589301,-122.41733258258999,1,0,1,0,0
37.786100745141603,-122.41809076669901,0,1,0,1,1
37.765249115442799,-122.416389710291,1,0,1,0,0
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.787037204368502,-122.41827417166,0,1,0,1,1
37.7638222259421,-122.41359169556101,1,0,1,0,0
37.787965256956795,-122.41846774793801,0,1,0,1,1
37.760234075360501,-122.41920824950701,1,0,1,0,0
37.763495437314404,-122.418486296575,1,0,1,0,0
37.7586968166489,-122.41796448376002,1,0,1,0,0
37.796245439719293,-122.423340546898,0,1,0,1,1
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.788698951164704,-122.42030735572099,0,1,0,1,1
37.787037204368502,-122.41827417166,0,1,0,1,1
37.790577071030796,-122.42069168079901,0,1,0,1,1
37.762099002072702,-122.415000536794,1,0,1,0,0
37.716304673512198,-122.440593031551,1,2,2,2,4
37.791494305190604,-122.42087463241501,0,1,0,1,1
37.762099002072702,-122.415000536794,1,0,1,0,0
37.7586968166489,-122.41796448376002,1,0,1,0,0
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.7868262081927,-122.419930111618,0,1,0,1,1
37.760301234039702,-122.41812008648998,1,0,1,0,0
37.785167087528798,-122.41790397757099,0,1,0,1,1
37.787486157204206,-122.418368839172,0,1,0,1,1
37.760365693161795,-122.41702839211399,1,0,1,0,0
37.788909839919206,-122.418658294837,0,1,0,1,1
37.796245439719293,-122.423340546898,0,1,0,1,1
37.765249115442799,-122.416389710291,1,0,1,0,0
37.755413887204902,-122.41821569477,1,0,1,0,0
37.787037204368502,-122.41827417166,0,1,0,1,1
37.800872632769206,-122.42699532676599,0,1,0,1,1
37.763633770298497,-122.41623039254299,1,0,1,0,0
37.790788021422202,-122.419039119337,0,1,0,1,1
37.775420706711003,-122.40340479147899,0,1,0,4,5
37.764825031843102,-122.41242272529,1,0,1,0,0
37.791288989847899,-122.422516966616,0,1,0,1,1
37.7638222259421,-122.41359169556101,1,0,1,0,0
37.790045901693894,-122.417209639437,0,1,0,1,1
37.787965256979703,-122.418467747931,0,1,0,1,1
37.784449661279105,-122.41607528505101,0,1,0,1,1
37.784236287788701,-122.417710344726,0,1,0,1,1
37.788909839919206,-122.418658294837,0,1,0,1,1
37.763633770303102,-122.416230392551,1,0,1,0,0
37.765448018026596,-122.413107622693,1,0,1,0,0
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.790788021445103,-122.41903911933001,0,1,0,1,1
37.760301234039702,-122.41812008648998,1,0,1,0,0
37.787245037814998,-122.41664237000499,0,1,0,1,1
37.760414642153002,-122.48449849157801,1,2,3,3,2
37.762055536559203,-122.416633709983,1,0,1,0,0
37.763495437314404,-122.418486296575,1,0,1,0,0
37.765249115442799,-122.416389710291,1,0,1,0,0
37.788909839919206,-122.418658294837,0,1,0,1,1
37.725315786002,-122.420052773679,1,0,1,0,3
37.765249115442799,-122.416389710291,1,0,1,0,0
37.7875490094886,-122.42176250179899,0,1,0,1,1
37.783050014073702,-122.42002595593901,0,1,0,1,1
37.765249115438301,-122.416389710283,1,0,1,0,0
37.763697930888299,-122.415155941054,1,0,1,0,0
37.763495437314404,-122.418486296575,1,0,1,0,0
37.789829766959201,-122.418844748098,0,1,0,1,1
37.787245037814998,-122.41664237000499,0,1,0,1,1
37.760365693157297,-122.417028392106,1,0,1,0,0
37.765249115442799,-122.416389710291,1,0,1,0,0
37.763633770303102,-122.416230392551,1,0,1,0,0
37.761090124073796,-122.41812426233101,1,0,1,0,0
37.787037204368502,-122.41827417166,0,1,0,1,1
37.758895594757206,-122.414693065257,1,0,1,0,0
37.763633770303102,-122.416230392551,1,0,1,0,0
37.790788021445103,-122.41903911933001,0,1,0,1,1
37.753799858718601,-122.40353222430299,1,0,1,0,0
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.786204210506703,-122.409686191845,0,1,0,4,5
37.787037204368502,-122.41827417166,0,1,0,1,1
37.762750021299894,-122.41732318855101,1,0,1,0,0
37.762183110245793,-122.41452044649598,1,0,1,0,0
37.758764020113205,-122.416872883664,1,0,1,0,0
37.7889098399421,-122.418658294829,0,1,0,1,1
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.765249115442799,-122.416389710291,1,0,1,0,0
37.781960822183798,-122.42064189373301,0,1,0,1,1
37.763633770303102,-122.416230392551,1,0,1,0,0
37.763633770298497,-122.41623039254299,1,0,1,0,0
37.775633673442996,-122.41244737312401,0,1,0,4,5
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.787965256979703,-122.418467747931,0,1,0,1,1
37.765249115442799,-122.416389710291,1,0,1,0,0
37.785167087528798,-122.41790397757099,0,1,0,1,1
37.764422516556799,-122.416374835778,1,0,1,0,0
37.7620347866564,-122.41607842391599,1,0,1,0,0
37.787965256956795,-122.41846774793801,0,1,0,1,1
37.762099002068098,-122.415000536786,1,0,1,0,0
37.785167087528798,-122.41790397757099,0,1,0,1,1
37.791494305190604,-122.42087463241501,0,1,0,1,1
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.786826208215601,-122.41993011161101,0,1,0,1,1
37.788178697074997,-122.4168291485,0,1,0,1,1
37.786826208215601,-122.41993011161101,0,1,0,1,1
37.787037204345602,-122.41827417166701,0,1,0,1,1
37.7588312134679,-122.415781281593,1,0,1,0,0
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.772723401365397,-122.41041666403601,1,0,1,0,0
37.765249115442799,-122.416389710291,1,0,1,0,0
37.786308688580398,-122.416452065595,0,1,0,1,1
37.796245439719293,-122.423340546898,0,1,0,1,1
37.763633770303102,-122.416230392551,1,0,1,0,0
37.7586968166489,-122.41796448376002,1,0,1,0,0
37.760301234039702,-122.41812008648998,1,0,1,0,0
37.786257854586502,-122.417295322526,0,1,0,1,1
37.753177993892606,-122.403409085175,1,0,1,0,0
37.787486157204206,-122.418368839172,0,1,0,1,1
37.784449661279105,-122.41607528505101,0,1,0,1,1
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.7789620760745,-122.48794316548501,0,2,3,3,2
37.786990030826296,-122.430007139056,0,1,0,1,1
37.763633770303102,-122.416230392551,1,0,1,0,0
37.784449661279105,-122.41607528505101,0,1,0,1,1
37.765249115438301,-122.416389710283,1,0,1,0,0
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.7889098399421,-122.418658294829,0,1,0,1,1
37.760500072604103,-122.41484513921399,1,0,1,0,0
37.784449661279105,-122.41607528505101,0,1,0,1,1
37.7638222259421,-122.41359169556101,1,0,1,0,0
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.787486157204206,-122.418368839172,0,1,0,1,1
37.765249115442799,-122.416389710291,1,0,1,0,0
37.787805224033399,-122.419295456225,0,1,0,1,1
37.787965256979703,-122.418467747931,0,1,0,1,1
37.7874861572271,-122.418368839165,0,1,0,1,1
37.7599911968125,-122.413704070257,1,0,1,0,0
37.790577071030796,-122.42069168079901,0,1,0,1,1
37.758764020117702,-122.416872883671,1,0,1,0,0
37.7869849580362,-122.41912629534201,0,1,0,1,1
37.787486157204206,-122.418368839172,0,1,0,1,1
37.787885489615505,-122.41203235978701,0,1,0,1,1
37.7586968166489,-122.41796448376002,1,0,1,0,0
37.761090124073796,-122.41812426233101,1,0,1,0,0
37.787037204368502,-122.41827417166,0,1,0,1,1
37.761902961306795,-122.41827216643,1,0,1,0,0
37.785375084637607,-122.416261836834,0,1,0,1,1
37.787037204345602,-122.41827417166701,0,1,0,1,1
37.763633770298497,-122.41623039254299,1,0,1,0,0
37.787486157204206,-122.418368839172,0,1,0,1,1
37.7620347866564,-122.41607842391599,1,0,1,0,0
37.790577071053704,-122.420691680792,0,1,0,1,1
37.762034786651896,-122.416078423909,1,0,1,0,0
37.787037204368502,-122.41827417166,0,1,0,1,1
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.763633770298497,-122.41623039254299,1,0,1,0,0
37.788695199054295,-122.43548862411899,0,1,0,1,1
37.784449661279105,-122.41607528505101,0,1,0,1,1
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.763375805810398,-122.42043472456101,1,0,1,0,0
37.7891095538507,-122.41701932069799,0,1,0,1,1
37.763495437314404,-122.418486296575,1,0,1,0,0
37.775420706711003,-122.40340479147899,0,1,0,4,5
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.756290543746502,-122.417664996559,1,0,1,0,0
37.787037204368502,-122.41827417166,0,1,0,1,1
37.7572322279186,-122.41562933245301,1,0,1,0,0
37.763633770298497,-122.41623039254299,1,0,1,0,0
37.792173328452797,-122.42269562936501,0,1,0,1,1
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.772723401365397,-122.41041666403601,1,0,1,0,0
37.758011829512299,-122.41577026403999,1,0,1,0,0
37.786988188530799,-122.410699657634,0,1,0,4,5
37.762758340818202,-122.41718521041901,1,0,1,0,0
37.757880121443698,-122.417955821717,1,0,1,0,0
37.796245439719293,-122.423340546898,0,1,0,1,1
37.757167781718799,-122.41672098200399,1,0,1,0,0
37.794817352003101,-122.42322715158501,0,1,0,1,1
37.763697930888299,-122.415155941054,1,0,1,0,0
37.787965256979703,-122.418467747931,0,1,0,1,1
37.763633770303102,-122.416230392551,1,0,1,0,0
37.7891095538507,-122.41701932069799,0,1,0,1,1
37.782793107100602,-122.414056291891,0,1,0,1,1
37.785167087528798,-122.41790397757099,0,1,0,1,1
37.761700717956295,-122.421581681378,1,0,1,0,0
37.796245439719293,-122.423340546898,0,1,0,1,1
37.787486157204206,-122.418368839172,0,1,0,1,1
37.762099002068098,-122.415000536786,1,0,1,0,0
37.787037204368502,-122.41827417166,0,1,0,1,1
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.784449661279105,-122.41607528505101,0,1,0,1,1
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.787037204368502,-122.41827417166,0,1,0,1,1
37.762099002068098,-122.415000536786,1,0,1,0,0
37.783799872360099,-122.409268441444,0,1,0,4,5
37.787486157204206,-122.418368839172,0,1,0,1,1
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.787486157204206,-122.418368839172,0,1,0,1,1
37.7586968166489,-122.41796448376002,1,0,1,0,0
37.7578884408086,-122.417817852676,1,0,1,0,0
37.7599911968125,-122.413704070257,1,0,1,0,0
37.760301234044299,-122.41812008649799,1,0,1,0,0
37.762034786651896,-122.416078423909,1,0,1,0,0
37.763697930888299,-122.415155941054,1,0,1,0,0
37.772694823686102,-122.42218826142599,1,0,1,0,0
37.790788021422202,-122.419039119337,0,1,0,1,1
37.761817429393297,-122.40915961801201,1,0,1,0,0
37.788856542138205,-122.419508197521,0,1,0,1,1
37.7874861572271,-122.418368839165,0,1,0,1,1
37.763697930892796,-122.415155941062,1,0,1,0,0
37.787486157204206,-122.418368839172,0,1,0,1,1
37.765249115438301,-122.416389710283,1,0,1,0,0
37.7873381901532,-122.42340460406299,0,1,0,1,1
37.788488152113501,-122.421949487547,0,1,0,1,1
37.788909839919206,-122.418658294837,0,1,0,1,1
37.787037204368502,-122.41827417166,0,1,0,1,1
37.758831213472398,-122.4157812816,1,0,1,0,0
37.788909839919206,-122.418658294837,0,1,0,1,1
37.790577071030796,-122.42069168079901,0,1,0,1,1
37.763633770298497,-122.41623039254299,1,0,1,0,0
37.760365693157297,-122.417028392106,1,0,1,0,0
37.788909839919206,-122.418658294837,0,1,0,1,1
37.787965256979703,-122.418467747931,0,1,0,1,1
37.780024733106501,-122.43627497948098,0,1,0,1,1
37.790577071053704,-122.420691680792,0,1,0,1,1
37.784449661279105,-122.41607528505101,0,1,0,1,1
37.787245037791998,-122.416642370012,0,1,0,1,1
37.791336143444902,-122.42169895424,0,1,0,1,1
37.762034786651896,-122.416078423909,1,0,1,0,0
37.760003696335502,-122.436102868825,1,0,1,0,0
37.790577071053704,-122.420691680792,0,1,0,1,1
37.746164802318702,-122.39405184981899,1,0,1,0,3
37.785375084614699,-122.41626183684099,0,1,0,1,1
37.787486157204206,-122.418368839172,0,1,0,1,1
37.784449661279105,-122.41607528505101,0,1,0,1,1
37.789618819254997,-122.42049728879,0,1,0,1,1
37.763633770298497,-122.41623039254299,1,0,1,0,0
37.789829766959201,-122.418844748098,0,1,0,1,1
37.791494305190604,-122.42087463241501,0,1,0,1,1
37.762099002072702,-122.415000536794,1,0,1,0,0
37.787965256979703,-122.418467747931,0,1,0,1,1
37.7874861572271,-122.418368839165,0,1,0,1,1
37.762099002068098,-122.415000536786,1,0,1,0,0
37.763633770303102,-122.416230392551,1,0,1,0,0
37.747461318190496,-122.48130501918399,1,2,3,3,2
37.758764020113205,-122.416872883664,1,0,1,0,0
37.789829766936201,-122.41884474810499,0,1,0,1,1
37.762099002068098,-122.415000536786,1,0,1,0,0
37.760500072599498,-122.41484513920601,1,0,1,0,0
37.787173525007894,-122.41764134265301,0,1,0,1,1
37.784449661279105,-122.41607528505101,0,1,0,1,1
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.785375084637607,-122.416261836834,0,1,0,1,1
37.787486157204206,-122.418368839172,0,1,0,1,1
37.790788021445103,-122.41903911933001,0,1,0,1,1
37.739568706605098,-122.38731379987101,1,0,1,0,3
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.758808343641206,-122.41522942085101,1,0,1,0,0
37.7891095538507,-122.41701932069799,0,1,0,1,1
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.787037204368502,-122.41827417166,0,1,0,1,1
37.7638222259421,-122.41359169556101,1,0,1,0,0
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.787486157204206,-122.418368839172,0,1,0,1,1
37.763495437314404,-122.418486296575,1,0,1,0,0
37.762815157985202,-122.41622019569201,1,0,1,0,0
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.791494305190604,-122.42087463241501,0,1,0,1,1
37.785375084637607,-122.416261836834,0,1,0,1,1
37.762034786651896,-122.416078423909,1,0,1,0,0
37.799049760721296,-122.42390741064699,0,1,0,1,1
37.791494305190604,-122.42087463241501,0,1,0,1,1
37.787486157204206,-122.418368839172,0,1,0,1,1
37.763633770303102,-122.416230392551,1,0,1,0,0
37.787037204345602,-122.41827417166701,0,1,0,1,1
37.789777416075601,-122.41969481369699,0,1,0,1,1
37.785375084614699,-122.41626183684099,0,1,0,1,1
37.761902961302205,-122.418272166422,1,0,1,0,0
37.785375084637607,-122.416261836834,0,1,0,1,1
37.785167087528798,-122.41790397757099,0,1,0,1,1
37.787965256979703,-122.418467747931,0,1,0,1,1
37.763495437314404,-122.418486296575,1,0,1,0,0
37.758020162515599,-122.41563229606199,1,0,1,0,0
37.787037204368502,-122.41827417166,0,1,0,1,1
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.762034786651896,-122.416078423909,1,0,1,0,0
37.791444636438499,-122.421720672696,0,1,0,1,1
37.760301234039702,-122.41812008648998,1,0,1,0,0
37.7578884408086,-122.417817852676,1,0,1,0,0
37.7586968166489,-122.41796448376002,1,0,1,0,0
37.756487411644294,-122.414394078892,1,0,1,0,0
37.743221553284002,-122.473030391671,1,2,3,3,2
37.7638222259421,-122.41359169556101,1,0,1,0,0
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.763633770303102,-122.416230392551,1,0,1,0,0
37.787486157204206,-122.418368839172,0,1,0,1,1
37.7638222259421,-122.41359169556101,1,0,1,0,0
37.790788021445103,-122.41903911933001,0,1,0,1,1
37.760301234039702,-122.41812008648998,1,0,1,0,0
37.783516056392401,-122.415885065795,0,1,0,1,1
37.787037204368502,-122.41827417166,0,1,0,1,1
37.763822225946605,-122.413591695569,1,0,1,0,0
37.784184709130294,-122.41856209710501,0,1,0,1,1
37.755568796919,-122.41656901603599,1,0,1,0,0
37.787037204368502,-122.41827417166,0,1,0,1,1
37.755568796919,-122.41656901603599,1,0,1,0,0
37.762099002068098,-122.415000536786,1,0,1,0,0
37.763633770303102,-122.416230392551,1,0,1,0,0
37.763495437314404,-122.418486296575,1,0,1,0,0
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.765249115442799,-122.416389710291,1,0,1,0,0
37.790577071053704,-122.420691680792,0,1,0,1,1
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.765249115442799,-122.416389710291,1,0,1,0,0
37.785375084614699,-122.41626183684099,0,1,0,1,1
37.785167087551706,-122.41790397756399,0,1,0,1,1
37.791494305190604,-122.42087463241501,0,1,0,1,1
37.792384081381201,-122.42105687820299,0,1,0,1,1
37.787274246554901,-122.435202377987,0,1,0,1,1
37.7651818039906,-122.41748832363899,1,0,1,0,0
37.788698951164704,-122.42030735572099,0,1,0,1,1
37.755568796919,-122.41656901603599,1,0,1,0,0
37.7604330003754,-122.41592984954799,1,0,1,0,0
37.787965256979703,-122.418467747931,0,1,0,1,1
37.785167087551706,-122.41790397756399,0,1,0,1,1
37.762034786651896,-122.416078423909,1,0,1,0,0
37.784449661256204,-122.41607528505899,0,1,0,1,1
37.790045901716795,-122.41720963943001,0,1,0,1,1
37.762099002068098,-122.415000536786,1,0,1,0,0
37.784449661256204,-122.41607528505899,0,1,0,1,1
